date,max_temperature_s,max_wind_speed_s,min_temperature_s,min_wind_speed_s,rain_s,snow_on_ground_v
2005-06-02,3.86,6.24,2.99,5.23,9.87,0
2005-06-01,3.85,6.25,3.04,5.19,9.99,0
2005-05-31,3.9,6.56,3.09,5.24,7.7,0
2005-05-30,3.95,6.57,3.07,5.32,7.43,0
2005-05-29,3.99,6.97,3.08,5.49,7.04,0
2005-05-28,3.99,7.03,3.1,5.5,7.04,0
2005-05-27,3.99,6.81,3.09,5.41,6.87,0
2005-05-26,3.96,6.77,3.11,5.28,6.83,0
2005-05-25,3.97,6.96,3.13,5.36,6.39,0
2005-05-24,3.83,7.16,3.02,5.35,5.84,0
2005-05-23,3.77,7.32,2.95,5.23,5.77,0
2005-05-22,3.75,7.43,2.94,5.27,5.66,0
2005-05-21,3.77,7.65,2.94,5.48,6.53,0
2005-05-20,3.86,7.87,3,5.66,6.5,0
2005-05-19,3.97,7.99,3.04,6.08,6.93,0
2005-05-18,3.97,7.92,3.08,6.22,6.56,0
2005-05-17,4.08,8.34,3.1,6.43,6.47,0
2005-05-16,4.1,8.38,3.11,6.47,6.52,0
2005-05-15,4.12,8.36,3.11,6.56,6.69,0
2005-05-14,4.12,8.09,3.11,6.47,6.68,0
2005-05-13,4.13,8.17,3.12,6.49,6.79,0
2005-05-12,4.14,8.36,3.12,6.41,6.77,0
2005-05-11,4.18,8.65,3.11,6.34,6.86,0
2005-05-10,4.2,8.63,3.12,6.4,7.22,0
2005-05-09,4.25,8.49,3.15,6.37,7.12,0
2005-05-08,4.31,8.39,3.2,6.37,7.33,0.1
2005-05-07,4.37,8.45,3.21,6.34,7.31,0.1
2005-05-06,4.44,8.46,3.19,6.37,6.46,0.1
2005-05-05,4.35,8.77,3.12,6.41,6.77,0.2
2005-05-04,4.29,9,3.15,6.14,6.41,0.3
2005-05-03,4.37,9.02,3.17,6.09,6.44,0.4
2005-05-02,4.36,8.74,3.2,6.06,6.25,0.5
2005-05-01,4.35,8.61,3.27,6.13,6.21,0.6
2005-04-30,4.35,8.62,3.32,6.16,6.2,0.8
2005-04-29,4.35,8.63,3.29,6.2,6.24,1
2005-04-28,4.37,8.73,3.26,6.29,6.08,1.2
2005-04-27,4.4,8.85,3.3,6.41,6,1.5
2005-04-26,4.39,8.73,3.36,6.58,5.76,1.8
2005-04-25,4.42,8.62,3.46,6.69,5.15,2.1
2005-04-24,4.42,8.91,3.58,6.77,5.31,2.5
2005-04-23,4.39,9.08,3.68,6.79,5.08,2.9
2005-04-22,4.41,9.1,3.75,6.88,4.97,3.3
2005-04-21,4.4,9.16,3.82,6.96,4.99,3.8
2005-04-20,4.4,8.95,3.89,7.04,4.52,4.2
2005-04-19,4.36,8.91,3.88,7.21,4.33,4.7
2005-04-18,4.27,9.29,3.87,7.36,4.57,5.3
2005-04-17,4.17,9.84,3.81,7.48,4.92,5.8
2005-04-16,4.14,10.13,3.74,7.61,4.81,6.4
2005-04-15,4.1,10.15,3.69,7.57,4.56,6.9
2005-04-14,4.07,10.17,3.74,7.57,5.51,7.5
2005-04-13,4.01,10.41,3.77,7.61,5.78,8.2
2005-04-12,4.01,10.48,3.81,7.66,5.78,8.8
2005-04-11,4.03,10.37,3.89,7.69,6.06,9.6
2005-04-10,3.97,10.64,3.94,7.74,6.04,10.5
2005-04-09,3.99,10.68,3.93,7.79,5.77,11.3
2005-04-08,3.96,10.57,3.9,7.83,5.65,12.2
2005-04-07,3.85,10.47,3.93,7.83,6.05,13
2005-04-06,3.84,10.49,4.03,7.83,6.4,13.9
2005-04-05,3.96,10.55,4.14,7.83,6.43,14.8
2005-04-04,4.04,10.46,4.21,7.81,6.51,15.9
2005-04-03,4.04,10.28,4.31,7.65,6.36,17.1
2005-04-02,4.1,9.91,4.41,7.43,6.1,18.4
2005-04-01,4.17,9.64,4.53,7.34,6.08,19.7
2005-03-31,4.22,9.78,4.74,7.43,6.02,21.2
2005-03-30,4.3,10.22,4.85,7.62,5.05,22.7
2005-03-29,4.34,10.17,4.89,7.77,4.79,24.2
2005-03-28,4.35,10.23,4.96,7.83,4.74,25.7
2005-03-27,4.38,10.57,5.23,7.81,4.33,27.3
2005-03-26,4.52,10.7,5.44,7.7,4.3,28.8
2005-03-25,4.56,10.74,5.52,7.64,4.38,30.3
2005-03-24,4.65,11.09,5.59,7.66,4.34,32
2005-03-23,4.73,11.47,5.65,7.96,3.78,33.8
2005-03-22,4.76,11.81,5.61,8.07,3.01,35.4
2005-03-21,4.72,11.94,5.72,7.98,2.91,37
2005-03-20,4.71,12.1,5.87,8.12,2.73,38.7
2005-03-19,4.75,12.31,5.93,8.51,2.54,40
2005-03-18,4.77,12.58,6.01,8.63,2.81,41.4
2005-03-17,4.98,12.78,6.19,8.68,3.12,42.8
2005-03-16,5.14,12.82,6.33,8.61,3.11,44.1
2005-03-15,5.23,12.58,6.4,8.56,3.55,45.5
2005-03-14,5.26,12.63,6.5,8.45,3.48,46.9
2005-03-13,5.29,12.48,6.51,8.38,3.49,48
2005-03-12,5.27,12.46,6.4,8.33,3.55,49
2005-03-11,5.27,12.71,6.35,8.44,3.55,50.1
2005-03-10,5.3,12.98,6.4,8.58,3.47,51
2005-03-09,5.33,12.82,6.49,8.68,3.76,52
2005-03-08,5.45,12.77,6.64,8.57,3.59,53
2005-03-07,5.54,12.58,6.72,8.41,3.61,54
2005-03-06,5.62,12.5,6.85,8.51,3.6,55.1
2005-03-05,5.75,12.49,6.91,8.53,3.54,56.3
2005-03-04,5.76,12.48,6.94,8.45,3.53,57.5
2005-03-03,5.8,12.52,6.93,8.48,3.36,58.5
2005-03-02,5.64,12.48,6.86,8.34,3.21,59.1
2005-03-01,5.54,12.56,6.8,8.4,3.85,59.7
2005-02-28,5.55,12.61,6.77,8.35,3.62,60.5
2005-02-27,5.49,12.44,6.69,8.29,3.65,61.2
2005-02-26,5.42,12.51,6.63,8.25,3.64,61.9
2005-02-25,5.52,12.52,6.67,8.42,3.59,62.4
2005-02-24,5.63,12.43,6.71,8.35,3.62,63
2005-02-23,5.59,12.06,6.62,8.25,3.7,63.4
2005-02-22,5.62,12.02,6.5,8.2,3.76,63.7
2005-02-21,5.62,12.09,6.37,8.61,3.76,63.9
2005-02-20,5.64,12.57,6.28,8.87,3.74,64.1
2005-02-19,5.59,12.75,6.1,8.85,3.67,64.2
2005-02-18,5.49,12.77,5.89,8.76,3.66,63.9
2005-02-17,5.44,12.58,5.78,8.56,3.73,63.5
2005-02-16,5.39,12.21,5.72,8.58,3.71,63.1
2005-02-15,5.4,12.11,5.68,8.78,3.29,62.9
2005-02-14,5.44,11.9,5.69,8.79,3.02,62.6
2005-02-13,5.44,11.91,5.68,8.91,2.78,62
2005-02-12,5.52,12.19,5.72,9.07,3.55,61.2
2005-02-11,5.67,11.99,5.9,9.01,3.68,60.6
2005-02-10,5.71,11.73,5.97,9.08,3.79,60
2005-02-09,5.69,11.48,6,9.14,3.82,59.4
2005-02-08,5.75,11.88,6.09,9.29,3.71,59
2005-02-07,5.66,11.98,6.03,9.21,3.27,58.3
2005-02-06,5.59,11.76,6.03,9.07,3.25,57.5
2005-02-05,5.52,11.72,6,8.96,3.27,56.5
2005-02-04,5.54,11.81,6.05,9.06,3.36,55.5
2005-02-03,5.68,11.84,6.18,9.06,3.92,54.9
2005-02-02,5.81,12.3,6.25,9.29,4.35,54.7
2005-02-01,5.88,12.42,6.32,9.36,4.51,54.6
2005-01-31,5.93,12.66,6.32,9.31,4.61,54.5
2005-01-30,5.89,12.75,6.2,9.43,4.6,54.5
2005-01-29,5.83,13.01,6.07,9.45,4.61,54.6
2005-01-28,5.74,13.04,5.96,9.51,3.98,54.4
2005-01-27,5.64,13.07,5.76,9.59,4.3,54.1
2005-01-26,5.54,13.17,5.61,9.6,4.2,53.6
2005-01-25,5.44,13.54,5.51,9.72,4.22,53.2
2005-01-24,5.36,13.36,5.35,9.57,4.32,52.7
2005-01-23,5.33,13.57,5.26,9.84,4.34,52.3
2005-01-22,5.4,13.97,5.24,9.84,4.41,52.1
2005-01-21,5.43,13.86,5.24,9.86,4.41,51.6
2005-01-20,5.4,13.77,5.18,9.77,4.66,51.3
2005-01-19,5.27,13.81,5.07,9.82,4.29,50.6
2005-01-18,5.15,13.67,4.94,9.73,3.77,49.5
2005-01-17,4.99,13.71,4.78,9.6,3.49,48.1
2005-01-16,4.91,13.77,4.64,9.73,3.4,46.6
2005-01-15,4.94,13.81,4.69,9.61,4.21,45.3
2005-01-14,4.93,13.66,4.71,9.55,4.32,43.9
2005-01-13,4.86,13.59,4.66,9.64,4.35,42.7
2005-01-12,4.77,13.65,4.56,9.54,4.03,41.6
2005-01-11,4.74,13.6,4.47,9.44,4.04,40.6
2005-01-10,4.72,13.36,4.41,9.31,3.96,39.4
2005-01-09,4.66,13.09,4.45,9.38,3.84,38.2
2005-01-08,4.61,12.72,4.45,9.22,3.82,36.9
2005-01-07,4.52,12.34,4.36,9.35,3.74,35.6
2005-01-06,4.53,12.25,4.37,9.33,3.87,34.5
2005-01-05,4.44,12.19,4.32,9.26,3.49,33.3
2005-01-04,4.38,12.1,4.25,9.24,3.46,32.2
2005-01-03,4.35,12.14,4.32,9.42,3.62,31.2
2005-01-02,4.47,12.02,4.41,9.68,4.05,30.1
2005-01-01,4.58,11.98,4.52,9.49,4.12,29
2004-12-31,4.55,12.17,4.51,9.53,3.28,27.9
2004-12-30,4.53,12.3,4.5,9.64,3.25,26.7
2004-12-29,4.58,12.1,4.54,9.5,3.59,25.7
2004-12-28,4.64,12.19,4.61,9.61,3.49,24.8
2004-12-27,4.72,12.24,4.63,9.69,3.56,23.9
2004-12-26,4.69,12.32,4.63,9.74,3.69,22.9
2004-12-25,4.73,12.81,4.58,9.65,3.72,21.9
2004-12-24,4.7,13.22,4.57,9.53,3.82,21
2004-12-23,4.64,13.06,4.58,9.31,4.13,20.3
2004-12-22,4.57,13.05,4.52,9.24,4.09,19.6
2004-12-21,4.59,13.09,4.56,9.33,4.12,18.8
2004-12-20,4.64,13.02,4.62,9.35,4.23,18.1
2004-12-19,4.68,12.87,4.61,9.04,4.33,17.4
2004-12-18,4.6,12.96,4.59,8.85,4.05,16.8
2004-12-17,4.54,12.9,4.6,8.94,4.01,16.1
2004-12-16,4.61,12.92,4.71,9.05,4.48,15.4
2004-12-15,4.63,12.9,4.77,8.98,5.01,14.7
2004-12-14,4.65,13.29,4.78,9.09,4.83,14
2004-12-13,4.65,13.15,4.8,8.96,4.96,13.2
2004-12-12,4.52,12.97,4.79,8.97,5.05,12.4
2004-12-11,4.46,13,4.8,8.79,5.13,11.7
2004-12-10,4.45,12.93,4.83,8.88,5.23,11
2004-12-09,4.4,12.82,4.79,8.99,5.28,10.3
2004-12-08,4.42,12.85,4.8,8.92,5.12,9.5
2004-12-07,4.35,12.66,4.77,8.94,5.14,8.8
2004-12-06,4.35,12.74,4.67,8.9,5.18,8.1
2004-12-05,4.28,12.77,4.55,8.85,5.32,7.4
2004-12-04,4.2,12.85,4.44,8.81,5.33,6.8
2004-12-03,4.18,12.8,4.3,8.67,5.67,6.2
2004-12-02,4.13,12.63,4.13,8.61,5.71,5.7
2004-12-01,3.99,12.45,3.97,8.44,5.44,5.3
2004-11-30,3.9,12.16,3.9,8.3,4.99,4.8
2004-11-29,3.93,11.75,3.85,7.97,5.06,4.4
2004-11-28,3.96,12.07,3.85,7.91,5.06,4
2004-11-27,4.01,12.09,3.83,7.73,4.93,3.7
2004-11-26,4.01,11.66,3.79,7.79,4.86,3.4
2004-11-25,4.02,11.2,3.75,7.73,4.99,3.2
2004-11-24,4.13,10.97,3.75,7.62,4.93,3
2004-11-23,4.1,10.98,3.71,7.67,5.27,2.8
2004-11-22,4.14,10.93,3.74,7.69,5.29,2.6
2004-11-21,4.16,10.95,3.75,7.75,6.02,2.4
2004-11-20,4.19,11.01,3.79,7.81,6.24,2.3
2004-11-19,4.23,10.76,3.75,8.02,6.34,2.1
2004-11-18,4.3,10.55,3.76,7.97,6.21,2
2004-11-17,4.35,10.57,3.77,7.94,6.34,1.9
2004-11-16,4.34,10.34,3.63,7.91,6.53,1.8
2004-11-15,4.35,10.63,3.55,7.82,6.55,1.6
2004-11-14,4.38,10.57,3.58,7.95,6.7,1.5
2004-11-13,4.34,10.08,3.57,7.97,6.81,1.4
2004-11-12,4.28,9.99,3.6,7.93,7.43,1.3
2004-11-11,4.28,10.03,3.62,7.87,7.95,1.1
2004-11-10,4.3,9.88,3.65,7.81,8.1,1
2004-11-09,4.3,9.8,3.64,7.79,8.12,0.9
2004-11-08,4.24,9.82,3.58,7.75,8.21,0.7
2004-11-07,4.16,9.91,3.49,7.68,8.23,0.6
2004-11-06,4.07,9.61,3.42,7.6,7.74,0.5
2004-11-05,4.05,9.87,3.35,7.57,7.74,0.4
2004-11-04,4,10.05,3.27,7.42,7.77,0.3
2004-11-03,3.89,10.17,3.24,7.56,7.69,0.3
2004-11-02,3.87,10.25,3.23,7.51,7.58,0.2
2004-11-01,3.85,10.23,3.23,7.45,7.42,0.1
2004-10-31,3.78,9.85,3.19,7.33,7.38,0.1
2004-10-30,3.76,9.7,3.19,7.23,7.22,0
2004-10-29,3.69,9.66,3.14,7.28,7.32,0
2004-10-28,3.68,9.77,3.03,7.23,6.8,0
2004-10-27,3.62,10.21,2.99,7.23,6.13,0
2004-10-26,3.59,10.42,2.97,7.23,6.12,0
2004-10-25,3.56,10.44,2.99,7.32,6.41,0
2004-10-24,3.51,10.39,2.97,7.28,6.34,0
2004-10-23,3.49,10.34,2.95,7.32,6.46,0
2004-10-22,3.51,10.66,2.96,7.6,6.8,0
2004-10-21,3.46,10.33,3.04,7.51,6.56,0
2004-10-20,3.42,10.15,3.13,7.37,6.75,0
2004-10-19,3.42,10.05,3.12,7.29,6.7,0
2004-10-18,3.36,9.83,3.17,7.19,6.69,0
2004-10-17,3.37,9.92,3.19,7.19,7.16,0
2004-10-16,3.31,10.11,3.16,7.34,7.51,0
2004-10-15,3.25,10.11,3.14,7.35,7.58,0
2004-10-14,3.33,10.02,3.16,7.27,7.55,0
2004-10-13,3.36,9.83,3.18,7.25,7.48,0
2004-10-12,3.4,9.34,3.18,7.18,7.66,0
2004-10-11,3.36,9.05,3.19,7.13,7.56,0
2004-10-10,3.43,9.08,3.27,7.04,7.59,0
2004-10-09,3.44,9.34,3.33,7.08,7.53,0
2004-10-08,3.43,9.28,3.44,6.87,7.64,0
2004-10-07,3.4,8.95,3.49,6.55,7.75,0
2004-10-06,3.41,8.94,3.51,6.54,7.74,0
2004-10-05,3.45,8.72,3.53,6.64,7.56,0
2004-10-04,3.49,8.74,3.48,6.67,7.8,0
2004-10-03,3.46,9.05,3.37,6.7,8.14,0
2004-10-02,3.37,9.03,3.29,6.67,7.75,0
2004-10-01,3.34,8.9,3.33,6.62,7.62,0
2004-09-30,3.4,8.84,3.42,6.43,7.83,0
2004-09-29,3.5,8.88,3.52,6.47,7.83,0
2004-09-28,3.53,8.97,3.6,6.64,7.89,0
2004-09-27,3.44,8.87,3.63,6.56,7.82,0
2004-09-26,3.38,8.86,3.62,6.47,7.86,0
2004-09-25,3.33,8.69,3.62,6.38,7.73,0
2004-09-24,3.35,8.23,3.61,6.27,7.71,0
2004-09-23,3.31,8.21,3.56,6.4,7.47,0
2004-09-22,3.26,8.16,3.52,6.19,7.21,0
2004-09-21,3.18,7.99,3.51,6.07,7.16,0
2004-09-20,3.13,8,3.46,5.9,7.06,0
2004-09-19,3.08,8.28,3.4,5.95,7,0
2004-09-18,3.1,8.02,3.48,5.91,7.15,0
2004-09-17,3.12,7.97,3.48,5.87,7.42,0
2004-09-16,3.04,7.77,3.46,5.61,7.28,0
2004-09-15,2.95,7.73,3.38,5.53,7.36,0
2004-09-14,2.86,7.61,3.36,5.43,7.25,0
2004-09-13,2.87,7.46,3.36,5.08,7.36,0
2004-09-12,2.82,7.42,3.27,5.09,7.64,0
2004-09-11,2.81,7.56,3.23,5.21,8.13,0
2004-09-10,2.86,7.77,3.19,5.11,8.06,0
2004-09-09,2.87,7.81,3.13,5.09,8.28,0
2004-09-08,2.89,7.78,3.11,4.99,8.72,0
2004-09-07,2.85,7.67,3.1,5.09,9.03,0
2004-09-06,2.84,7.65,3.06,5.17,9.31,0
2004-09-05,2.79,7.58,3.1,5.21,9.3,0
2004-09-04,2.77,7.03,3.17,4.99,9.14,0
2004-09-03,2.78,7.07,3.1,4.89,8.77,0
2004-09-02,2.75,7.09,3.12,4.88,8.66,0
2004-09-01,2.75,7.01,3.14,5.01,9.14,0
2004-08-31,2.7,6.82,3.15,5.08,8.96,0
2004-08-30,2.67,6.75,3.12,5.11,8.92,0
2004-08-29,2.7,6.66,3.13,5.14,8.82,0
2004-08-28,2.68,6.65,3.13,5.15,8.6,0
2004-08-27,2.7,6.64,3.11,5.08,7.97,0
2004-08-26,2.64,6.32,3.09,5,8.23,0
2004-08-25,2.59,6.37,3.17,5.02,8.11,0
2004-08-24,2.59,6.18,3.18,4.94,7.75,0
2004-08-23,2.63,6.11,3.16,4.84,7.31,0
2004-08-22,2.68,6.1,3.16,4.73,6.98,0
2004-08-21,2.69,6.37,3.13,4.78,7.46,0
2004-08-20,2.72,6.34,3.05,4.75,7.55,0
2004-08-19,2.72,6.25,3.08,4.84,7.9,0
2004-08-18,2.68,6.03,3.05,4.77,7.87,0
2004-08-17,2.62,6.41,2.92,4.86,7.41,0
2004-08-16,2.56,6.79,2.85,4.82,7.37,0
2004-08-15,2.59,6.92,2.87,4.78,7.59,0
2004-08-14,2.57,6.93,2.87,4.75,7.97,0
2004-08-13,2.57,6.88,2.85,4.76,8.26,0
2004-08-12,2.6,6.69,2.81,4.65,9.41,0
2004-08-11,2.59,6.75,2.74,4.67,9.13,0
2004-08-10,2.59,6.69,2.71,4.78,8.94,0
2004-08-09,2.58,7.23,2.65,4.87,8.89,0
2004-08-08,2.59,7.21,2.64,4.81,9.06,0
2004-08-07,2.57,7.2,2.62,4.78,9.25,0
2004-08-06,2.57,6.89,2.61,4.68,9.3,0
2004-08-05,2.56,6.9,2.64,4.72,9.46,0
2004-08-04,2.55,6.91,2.64,4.69,9.21,0
2004-08-03,2.54,6.98,2.67,4.71,9.25,0
2004-08-02,2.55,6.59,2.67,4.43,9.22,0
2004-08-01,2.53,6.31,2.63,4.46,9.33,0
2004-07-31,2.52,6.24,2.57,4.55,9.37,0
2004-07-30,2.55,6.22,2.6,4.5,9.15,0
2004-07-29,2.61,6.18,2.62,4.36,8.83,0
2004-07-28,2.61,6.22,2.61,4.51,7.81,0
2004-07-27,2.6,6.22,2.58,4.61,7.89,0
2004-07-26,2.66,6.17,2.57,4.41,7.85,0
2004-07-25,2.73,5.72,2.6,4.39,8.08,0
2004-07-24,2.73,5.77,2.63,4.33,9.07,0
2004-07-23,2.77,5.71,2.65,4.26,8.84,0
2004-07-22,2.8,5.83,2.68,4.21,8.49,0
2004-07-21,2.84,5.77,2.74,4.11,8.94,0
2004-07-20,2.85,5.68,2.79,4.09,8.89,0
2004-07-19,2.93,5.64,2.79,4.08,8.91,0
2004-07-18,3.02,5.69,2.75,4.27,8.78,0
2004-07-17,3.09,5.83,2.72,4.24,8.78,0
2004-07-16,3.13,5.99,2.74,4.11,8.85,0
2004-07-15,3.2,6.02,2.77,4.08,8.7,0
2004-07-14,3.2,6.14,2.83,4.09,8.66,0
2004-07-13,3.24,6.21,2.88,4.02,8.6,0
2004-07-12,3.29,6.29,2.93,3.92,8.67,0
2004-07-11,3.3,6.38,2.96,4.04,8.72,0
2004-07-10,3.27,6.27,3,3.91,8.59,0
2004-07-09,3.32,6.32,3.03,3.94,7.34,0
2004-07-08,3.36,6.35,3.04,4.03,7.58,0
2004-07-07,3.39,6.27,3.02,4.1,7.66,0
2004-07-06,3.4,6.39,3,4.15,6.86,0
2004-07-05,3.43,6.53,2.97,4.13,6.95,0
2004-07-04,3.49,6.5,2.99,4.12,6.77,0
2004-07-03,3.43,6.67,3.02,4.04,6.81,0
2004-07-02,3.42,6.51,3.04,3.97,6.52,0
2004-07-01,3.43,6.34,3.04,3.94,6.12,0
2004-06-30,3.46,6.35,2.99,4.07,6.23,0
2004-06-29,3.45,6.23,2.97,4.16,6.2,0
2004-06-28,3.47,6.12,2.92,4.12,6.18,0
2004-06-27,3.47,6.14,2.91,4.09,6,0
2004-06-26,3.44,6.08,2.87,3.96,5.97,0
2004-06-25,3.44,6.24,2.91,4.11,5.76,0
2004-06-24,3.47,6.15,2.91,4.14,5.71,0
2004-06-23,3.54,6.24,2.94,4.1,5.31,0
2004-06-22,3.55,6.3,2.93,3.96,5.25,0
2004-06-21,3.61,6.21,2.97,3.88,5.28,0
2004-06-20,3.62,6.14,3.04,3.83,5.08,0
2004-06-19,3.56,6.16,3.06,3.84,5.08,0
2004-06-18,3.65,6.03,3.06,3.7,5.1,0
2004-06-17,3.65,6.24,3.08,3.99,4.99,0
2004-06-16,3.67,6.22,3.07,4.07,4.94,0
2004-06-15,3.62,6.25,3.07,4.06,8.07,0
2004-06-14,3.64,6.54,3.12,4.17,8.35,0
2004-06-13,3.64,6.69,3.16,4.34,8.53,0
2004-06-12,3.67,6.55,3.16,4.52,8.52,0
2004-06-11,3.7,6.72,3.17,4.85,8.69,0
2004-06-10,3.83,6.65,3.08,5.04,8.72,0
2004-06-09,3.84,6.72,3.01,5.06,9.09,0
2004-06-08,3.91,6.65,3.03,5.16,9.57,0
2004-06-07,3.91,6.63,3.08,5.34,9.52,0
2004-06-06,3.89,6.66,3.07,5.49,9.57,0
2004-06-05,3.87,6.57,3.04,5.49,9.55,0
2004-06-04,3.86,6.54,2.99,5.45,9.56,0
2004-06-03,3.86,6.46,2.98,5.48,9.55,0
2004-06-02,3.89,6.37,3.05,5.39,9.79,0
2004-06-01,3.88,6.37,3.09,5.4,9.91,0
2004-05-31,3.92,6.66,3.12,5.45,7.6,0
2004-05-30,3.97,6.56,3.1,5.5,7.33,0
2004-05-29,3.99,6.94,3.11,5.59,6.93,0
2004-05-28,3.99,7.03,3.13,5.6,6.92,0
2004-05-27,3.99,6.86,3.12,5.51,6.75,0
2004-05-26,3.95,6.84,3.15,5.38,6.75,0
2004-05-25,3.97,7.04,3.16,5.46,6.29,0
2004-05-24,3.83,7.3,3.04,5.45,5.7,0
2004-05-23,3.77,7.47,2.95,5.35,5.62,0
2004-05-22,3.76,7.56,2.93,5.41,5.56,0
2004-05-21,3.77,7.72,2.94,5.59,6.53,0
2004-05-20,3.86,7.92,2.98,5.77,6.48,0
2004-05-19,3.98,8.06,3.02,6.16,6.91,0
2004-05-18,3.97,7.98,3.07,6.24,6.55,0
2004-05-17,4.08,8.4,3.1,6.41,6.45,0
2004-05-16,4.11,8.41,3.11,6.44,6.5,0
2004-05-15,4.12,8.38,3.11,6.47,6.67,0
2004-05-14,4.12,8.11,3.12,6.39,6.65,0
2004-05-13,4.13,8.16,3.13,6.4,6.76,0
2004-05-12,4.14,8.36,3.12,6.32,6.74,0
2004-05-11,4.18,8.65,3.11,6.25,6.84,0
2004-05-10,4.2,8.63,3.11,6.33,7.21,0
2004-05-09,4.25,8.44,3.15,6.3,7.11,0.1
2004-05-08,4.32,8.33,3.2,6.31,7.32,0.1
2004-05-07,4.38,8.4,3.21,6.28,7.34,0.2
2004-05-06,4.43,8.42,3.19,6.31,6.51,0.2
2004-05-05,4.34,8.74,3.11,6.36,6.8,0.3
2004-05-04,4.28,8.95,3.14,6.09,6.41,0.4
2004-05-03,4.36,8.96,3.15,6.04,6.43,0.5
2004-05-02,4.34,8.67,3.19,6.03,6.25,0.6
2004-05-01,4.33,8.55,3.24,6.11,6.21,0.8
2004-04-30,4.33,8.58,3.28,6.2,6.21,1
2004-04-29,4.32,8.59,3.25,6.24,6.19,1.2
2004-04-28,4.33,8.69,3.23,6.32,6.03,1.4
2004-04-27,4.38,8.69,3.3,6.43,5.95,1.7
2004-04-26,4.4,8.57,3.39,6.6,5.7,2
2004-04-25,4.44,8.47,3.51,6.69,5.08,2.4
2004-04-24,4.45,8.78,3.65,6.78,5.08,2.8
2004-04-23,4.43,8.94,3.75,6.79,4.73,3.2
2004-04-22,4.45,8.97,3.81,6.88,4.53,3.7
2004-04-21,4.44,9.04,3.89,6.96,4.53,4.2
2004-04-20,4.44,8.83,3.97,7.03,4.03,4.7
2004-04-19,4.41,8.77,3.97,7.19,3.87,5.2
2004-04-18,4.31,9.14,3.97,7.32,4.13,5.8
2004-04-17,4.2,9.72,3.9,7.42,4.62,6.4
2004-04-16,4.17,10.03,3.84,7.55,4.5,7
2004-04-15,4.13,10.07,3.77,7.5,4.21,7.5
2004-04-14,4.1,10.14,3.82,7.51,5.31,8.2
2004-04-13,4.04,10.37,3.83,7.55,5.59,8.8
2004-04-12,4.02,10.53,3.85,7.59,5.59,9.5
2004-04-11,4.03,10.41,3.9,7.61,5.9,10.3
2004-04-10,3.96,10.66,3.93,7.65,5.87,11.1
2004-04-09,3.97,10.69,3.92,7.69,5.74,12
2004-04-08,3.94,10.58,3.89,7.73,5.72,12.9
2004-04-07,3.85,10.49,3.95,7.74,6.12,13.8
2004-04-06,3.88,10.48,4.08,7.74,6.46,14.7
2004-04-05,4.02,10.63,4.17,7.75,6.49,15.7
2004-04-04,4.09,10.66,4.22,7.76,6.58,16.7
2004-04-03,4.1,10.48,4.32,7.64,6.42,17.8
2004-04-02,4.17,10.1,4.43,7.43,6.1,19
2004-04-01,4.24,10,4.54,7.35,6.09,20.2
2004-03-31,4.29,10.17,4.73,7.44,6.03,21.7
2004-03-30,4.35,10.53,4.84,7.63,5.07,23.2
2004-03-29,4.38,10.54,4.89,7.78,4.81,24.7
2004-03-28,4.43,10.6,5.02,7.85,4.74,26.1
2004-03-27,4.47,10.94,5.31,7.85,4.34,27.7
2004-03-26,4.61,11.04,5.5,7.75,4.32,29
2004-03-25,4.63,11.1,5.57,7.7,4.39,30.5
2004-03-24,4.71,11.48,5.62,7.73,4.36,32.1
2004-03-23,4.8,11.82,5.68,7.98,3.79,33.7
2004-03-22,4.81,12.15,5.63,8.09,3.02,35.3
2004-03-21,4.77,12.2,5.74,8,2.92,36.8
2004-03-20,4.76,12.29,5.9,8.11,2.74,38.4
2004-03-19,4.82,12.51,5.97,8.55,2.56,39.8
2004-03-18,4.86,12.82,6.05,8.67,2.83,41.2
2004-03-17,5.09,12.92,6.24,8.72,3.13,42.6
2004-03-16,5.25,12.93,6.37,8.66,3.11,43.8
2004-03-15,5.34,12.69,6.43,8.64,3.55,45.1
2004-03-14,5.37,12.71,6.52,8.5,3.48,46.5
2004-03-13,5.38,12.55,6.53,8.44,3.49,47.6
2004-03-12,5.37,12.53,6.43,8.38,3.58,48.7
2004-03-11,5.37,12.78,6.38,8.48,3.58,49.7
2004-03-10,5.41,13.05,6.43,8.61,3.51,50.7
2004-03-09,5.44,12.86,6.54,8.71,3.78,51.7
2004-03-08,5.56,12.8,6.68,8.61,3.66,52.6
2004-03-07,5.64,12.61,6.75,8.44,3.68,53.6
2004-03-06,5.72,12.52,6.88,8.53,3.68,54.7
2004-03-05,5.84,12.51,6.94,8.54,3.62,55.8
2004-03-04,5.84,12.5,6.97,8.39,3.61,57
2004-03-03,5.87,12.52,6.95,8.42,3.44,58
2004-03-02,5.71,12.48,6.86,8.29,3.32,58.6
2004-03-01,5.6,12.54,6.78,8.34,3.95,59.2
2004-02-29,5.63,12.58,6.8,8.36,3.96,59.3
2004-02-28,5.61,12.59,6.76,8.31,3.72,59.9
2004-02-27,5.55,12.38,6.69,8.26,3.75,60.5
2004-02-26,5.48,12.36,6.64,8.23,3.75,61.1
2004-02-25,5.57,12.42,6.67,8.4,3.66,61.6
2004-02-24,5.68,12.33,6.72,8.33,3.69,62
